4 , 23/10/2012 04:46:46:852 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12HA100156201Recovered Amount :0.0
4 , 23/10/2012 04:46:54:574 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:46:54:574 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100181201Recovered Amount :0.0
4 , 23/10/2012 04:46:54:574 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB091375901Approved Application Amount :317067.0
4 , 23/10/2012 04:46:54:574 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:46:54:574 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100181201Default Amount :30000.0
4 , 23/10/2012 04:46:54:574 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB091375901Claim Applied Amount :298565.0
4 , 23/10/2012 04:46:54:574 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:46:54:574 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB091375901Recovered Amount :0.0
4 , 23/10/2012 04:46:54:574 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:46:54:574 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB091375901Default Amount :650000.0
4 , 23/10/2012 04:46:54:574 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:46:54:574 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:46:54:636 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:46:54:636 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12CG100007601Oustanding Amount :105463.0
4 , 23/10/2012 04:46:54:636 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12CG100007601Approved Application Amount :128850.0
4 , 23/10/2012 04:46:54:636 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12CG100007601Claim Applied Amount :81993.55
4 , 23/10/2012 04:46:54:652 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:46:54:652 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12CG100007601Recovered Amount :0.0
4 , 23/10/2012 04:46:54:652 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:46:54:652 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12HP090013401Oustanding Amount :148212.0
4 , 23/10/2012 04:46:54:652 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12CG100007601Default Amount :15000.0
4 , 23/10/2012 04:46:54:652 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA080022401Oustanding Amount :17826.0
4 , 23/10/2012 04:46:54:667 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12HP090013401Approved Application Amount :195000.0
4 , 23/10/2012 04:46:54:667 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:46:54:667 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA080022401Approved Application Amount :25000.0
4 , 23/10/2012 04:46:54:667 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12HP090013401Claim Applied Amount :158029.0
4 , 23/10/2012 04:46:54:667 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:46:54:667 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA080022401Claim Applied Amount :18750.0
4 , 23/10/2012 04:46:54:667 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12HP090013401Recovered Amount :0.0
4 , 23/10/2012 04:46:54:683 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA080022401Recovered Amount :0.0
4 , 23/10/2012 04:46:54:683 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12HP090013401Default Amount :317067.0
4 , 23/10/2012 04:46:54:683 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA080022401Default Amount :60000.0
4 , 23/10/2012 04:46:54:683 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:46:54:683 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:46:54:683 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:46:54:683 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:46:54:730 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:46:54:745 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091102701Oustanding Amount :1407396.0
4 , 23/10/2012 04:46:54:745 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091102701Approved Application Amount :1500000.0
4 , 23/10/2012 04:46:54:745 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091102701Claim Applied Amount :1459485.0
4 , 23/10/2012 04:46:54:745 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:46:54:745 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:46:54:761 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091102701Recovered Amount :0.0
4 , 23/10/2012 04:46:54:761 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091625501Oustanding Amount :50000.0
4 , 23/10/2012 04:46:54:761 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12KA090641001Oustanding Amount :35721.0
4 , 23/10/2012 04:46:54:761 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091102701Default Amount :105463.0
4 , 23/10/2012 04:46:54:761 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091625501Approved Application Amount :50000.0
4 , 23/10/2012 04:46:54:761 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12KA090641001Approved Application Amount :50000.0
4 , 23/10/2012 04:46:54:777 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:46:54:777 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091625501Claim Applied Amount :42500.0
4 , 23/10/2012 04:46:54:777 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12KA090641001Claim Applied Amount :29574.0
4 , 23/10/2012 04:46:54:777 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:46:54:777 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091625501Recovered Amount :0.0
4 , 23/10/2012 04:46:54:777 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12KA090641001Recovered Amount :0.0
4 , 23/10/2012 04:46:54:777 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091625501Default Amount :17826.0
4 , 23/10/2012 04:46:54:777 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12KA090641001Default Amount :148212.0
4 , 23/10/2012 04:46:54:777 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:46:54:777 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:46:54:777 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:46:54:777 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:46:54:839 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:46:54:855 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12CH100041501Oustanding Amount :42580.0
4 , 23/10/2012 04:46:54:855 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:46:54:855 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12CH100041501Approved Application Amount :50000.0
4 , 23/10/2012 04:46:54:855 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:46:54:855 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091624701Oustanding Amount :50000.0
4 , 23/10/2012 04:46:54:855 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12CH100041501Claim Applied Amount :31935.0
4 , 23/10/2012 04:46:54:870 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB102059901Oustanding Amount :500000.0
4 , 23/10/2012 04:46:54:870 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091624701Approved Application Amount :50000.0
4 , 23/10/2012 04:46:54:870 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12CH100041501Recovered Amount :0.0
4 , 23/10/2012 04:46:54:870 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB102059901Approved Application Amount :500000.0
4 , 23/10/2012 04:46:54:870 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091624701Claim Applied Amount :42500.0
4 , 23/10/2012 04:46:54:870 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12CH100041501Default Amount :1407396.0
4 , 23/10/2012 04:46:54:870 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB102059901Claim Applied Amount :375000.0
4 , 23/10/2012 04:46:54:870 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091624701Recovered Amount :0.0
4 , 23/10/2012 04:46:54:870 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:46:54:870 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB102059901Recovered Amount :0.0
4 , 23/10/2012 04:46:54:870 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091624701Default Amount :50000.0
4 , 23/10/2012 04:46:54:870 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:46:54:870 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB102059901Default Amount :35721.0
4 , 23/10/2012 04:46:54:870 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:46:54:870 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:46:54:886 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:46:54:886 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:46:54:948 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:46:54:948 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100061001Oustanding Amount :300000.0
4 , 23/10/2012 04:46:54:948 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100061001Approved Application Amount :300000.0
4 , 23/10/2012 04:46:54:948 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:46:54:964 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:46:54:964 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100061001Claim Applied Amount :225000.0
4 , 23/10/2012 04:46:54:964 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100104101Oustanding Amount :47082.0
4 , 23/10/2012 04:46:54:964 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12BI110048601Oustanding Amount :299159.07
4 , 23/10/2012 04:46:54:964 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100061001Recovered Amount :0.0
4 , 23/10/2012 04:46:54:964 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100104101Approved Application Amount :50000.0
4 , 23/10/2012 04:46:54:979 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12BI110048601Approved Application Amount :350000.0
4 , 23/10/2012 04:46:54:979 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100061001Default Amount :42580.0
4 , 23/10/2012 04:46:54:979 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100104101Claim Applied Amount :40020.0
4 , 23/10/2012 04:46:54:979 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12BI110048601Claim Applied Amount :239327.0
4 , 23/10/2012 04:46:54:979 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:46:54:979 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100104101Recovered Amount :0.0
4 , 23/10/2012 04:46:54:979 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12BI110048601Recovered Amount :0.0
4 , 23/10/2012 04:46:54:979 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:46:54:979 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100104101Default Amount :50000.0
4 , 23/10/2012 04:46:54:979 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12BI110048601Default Amount :500000.0
4 , 23/10/2012 04:46:54:979 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:46:54:979 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:46:54:979 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:46:54:995 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:46:55:042 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:46:55:042 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB101711501Oustanding Amount :393287.0
4 , 23/10/2012 04:46:55:042 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB101711501Approved Application Amount :400000.0
4 , 23/10/2012 04:46:55:042 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB101711501Claim Applied Amount :247454.0
4 , 23/10/2012 04:46:55:057 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:46:55:057 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB101711501Recovered Amount :0.0
4 , 23/10/2012 04:46:55:057 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:46:55:057 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091218401Oustanding Amount :80000.0
4 , 23/10/2012 04:46:55:057 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB101711501Default Amount :300000.0
4 , 23/10/2012 04:46:55:073 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12HA100051601Oustanding Amount :33760.0
4 , 23/10/2012 04:46:55:073 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091218401Approved Application Amount :80000.0
4 , 23/10/2012 04:46:55:073 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:46:55:073 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12HA100051601Approved Application Amount :47500.0
4 , 23/10/2012 04:46:55:073 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091218401Claim Applied Amount :68000.0
4 , 23/10/2012 04:46:55:073 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:46:55:073 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12HA100051601Claim Applied Amount :26001.0
4 , 23/10/2012 04:46:55:073 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091218401Recovered Amount :0.0
4 , 23/10/2012 04:46:55:073 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12HA100051601Recovered Amount :0.0
4 , 23/10/2012 04:46:55:073 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091218401Default Amount :47082.0
4 , 23/10/2012 04:46:55:073 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12HA100051601Default Amount :299159.07
4 , 23/10/2012 04:46:55:073 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:46:55:073 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:46:55:073 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:46:55:073 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:46:55:135 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:46:55:135 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB110155301Oustanding Amount :975000.0
4 , 23/10/2012 04:46:55:135 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB110155301Approved Application Amount :975000.0
4 , 23/10/2012 04:46:55:135 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB110155301Claim Applied Amount :691166.0
4 , 23/10/2012 04:46:55:151 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:46:55:151 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:46:55:151 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB110155301Recovered Amount :0.0
4 , 23/10/2012 04:46:55:151 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100181401Oustanding Amount :50000.0
4 , 23/10/2012 04:46:55:151 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091320201Oustanding Amount :705731.0
4 , 23/10/2012 04:46:55:167 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB110155301Default Amount :393287.0
4 , 23/10/2012 04:46:55:167 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100181401Approved Application Amount :50000.0
4 , 23/10/2012 04:46:55:167 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091320201Approved Application Amount :850000.0
4 , 23/10/2012 04:46:55:167 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:46:55:167 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100181401Claim Applied Amount :42500.0
4 , 23/10/2012 04:46:55:167 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091320201Claim Applied Amount :650000.0
4 , 23/10/2012 04:46:55:167 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:46:55:167 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100181401Recovered Amount :0.0
4 , 23/10/2012 04:46:55:167 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091320201Recovered Amount :0.0
4 , 23/10/2012 04:46:55:167 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100181401Default Amount :80000.0
4 , 23/10/2012 04:46:55:167 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091320201Default Amount :33760.0
4 , 23/10/2012 04:46:55:167 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:46:55:167 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:46:55:167 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:46:55:182 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:46:55:229 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:46:55:229 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12OR100178301Oustanding Amount :107184.0
4 , 23/10/2012 04:46:55:229 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12OR100178301Approved Application Amount :135000.0
4 , 23/10/2012 04:46:55:229 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12OR100178301Claim Applied Amount :101250.0
