4 , 12/11/2008 11:50:05:462 , AdminDAO , getParameter , Entered
4 , 13/11/2008 12:45:33:259 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL05MP010007001Recovered Amount :7500.0
4 , 13/11/2008 12:45:33:259 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL05MP010007001Default Amount :61450.0
4 , 13/11/2008 12:45:33:259 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 13/11/2008 12:45:33:259 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 13/11/2008 12:45:33:322 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 13/11/2008 12:45:33:322 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL05MP010007901Oustanding Amount :33600.0
4 , 13/11/2008 12:45:33:322 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL05MP010007901Approved Application Amount :42750.0
4 , 13/11/2008 12:45:33:322 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL05MP010007901Claim Applied Amount :25200.0
4 , 13/11/2008 12:45:33:322 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL05MP010007901Recovered Amount :0.0
4 , 13/11/2008 12:45:33:322 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL05MP010007901Default Amount :33600.0
4 , 13/11/2008 12:45:33:322 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 13/11/2008 12:45:33:322 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 13/11/2008 12:45:33:337 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 13/11/2008 12:45:33:337 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL05RA020002901Oustanding Amount :50000.0
4 , 13/11/2008 12:45:33:337 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL05RA020002901Approved Application Amount :50000.0
4 , 13/11/2008 12:45:33:337 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL05RA020002901Claim Applied Amount :36994.0
4 , 13/11/2008 12:45:33:337 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL05RA020002901Recovered Amount :7500.0
4 , 13/11/2008 12:45:33:337 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL05RA020002901Default Amount :50000.0
4 , 13/11/2008 12:45:33:337 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 13/11/2008 12:45:33:337 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 13/11/2008 12:45:33:353 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 13/11/2008 12:45:33:353 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06TN020006201Oustanding Amount :500000.0
4 , 13/11/2008 12:45:33:353 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06TN020006201Approved Application Amount :500000.0
4 , 13/11/2008 12:45:33:353 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06TN020006201Claim Applied Amount :751437.0
4 , 13/11/2008 12:45:33:353 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06TN020006201Recovered Amount :0.0
4 , 13/11/2008 12:45:33:353 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06TN020006201Default Amount :500000.0
4 , 13/11/2008 12:45:33:353 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 13/11/2008 12:45:33:353 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 13/11/2008 12:45:33:384 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 13/11/2008 12:45:33:384 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06MP020017301Oustanding Amount :2278722.06
4 , 13/11/2008 12:45:33:384 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06MP020017301Approved Application Amount :2500000.0
4 , 13/11/2008 12:45:33:384 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06MP020017301Claim Applied Amount :1875000.0
4 , 13/11/2008 12:45:33:384 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06MP020017301Recovered Amount :0.0
4 , 13/11/2008 12:45:33:384 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06MP020017301Default Amount :2278722.06
4 , 13/11/2008 12:45:33:384 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 13/11/2008 12:45:33:384 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 13/11/2008 12:45:33:400 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 13/11/2008 12:45:33:400 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL05MP010008601Oustanding Amount :55000.0
4 , 13/11/2008 12:45:33:400 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL05MP010008601Approved Application Amount :70000.0
4 , 13/11/2008 12:45:33:400 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL05MP010008601Claim Applied Amount :56276.0
4 , 13/11/2008 12:45:33:400 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL05MP010008601Recovered Amount :7500.0
4 , 13/11/2008 12:45:33:400 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL05MP010008601Default Amount :55000.0
4 , 13/11/2008 12:45:33:400 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 13/11/2008 12:45:33:400 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 13/11/2008 12:45:33:431 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 13/11/2008 12:45:33:431 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL05MP010008401Oustanding Amount :80338.0
4 , 13/11/2008 12:45:33:431 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL05MP010008401Approved Application Amount :100000.0
4 , 13/11/2008 12:45:33:431 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL05MP010008401Claim Applied Amount :75339.0
4 , 13/11/2008 12:45:33:431 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL05MP010008401Recovered Amount :7500.0
4 , 13/11/2008 12:45:33:431 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL05MP010008401Default Amount :80338.0
4 , 13/11/2008 12:45:33:431 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 13/11/2008 12:45:33:431 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 13/11/2008 12:45:33:462 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 13/11/2008 12:45:33:462 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL05MP010003401Oustanding Amount :54702.0
4 , 13/11/2008 12:45:33:462 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL05MP010003401Approved Application Amount :80000.0
4 , 13/11/2008 12:45:33:462 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL05MP010003401Claim Applied Amount :41027.0
4 , 13/11/2008 12:45:33:462 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL05MP010003401Recovered Amount :11298.0
4 , 13/11/2008 12:45:33:462 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL05MP010003401Default Amount :54702.0
4 , 13/11/2008 12:45:33:462 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 13/11/2008 12:45:33:462 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 13/11/2008 12:45:33:462 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 13/11/2008 12:45:33:462 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL05MP010003501Oustanding Amount :67100.0
4 , 13/11/2008 12:45:33:462 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL05MP010003501Approved Application Amount :75000.0
4 , 13/11/2008 12:45:33:462 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL05MP010003501Claim Applied Amount :50325.0
4 , 13/11/2008 12:45:33:462 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL05MP010003501Recovered Amount :7900.0
4 , 13/11/2008 12:45:33:462 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL05MP010003501Default Amount :67100.0
4 , 13/11/2008 12:45:33:462 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 13/11/2008 12:45:33:462 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 13/11/2008 12:45:33:478 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 13/11/2008 12:45:33:478 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL05MP010005801Oustanding Amount :60000.0
4 , 13/11/2008 12:45:33:478 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL05MP010005801Approved Application Amount :67500.0
4 , 13/11/2008 12:45:33:478 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL05MP010005801Claim Applied Amount :45000.0
4 , 13/11/2008 12:45:33:478 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL05MP010005801Recovered Amount :7500.0
4 , 13/11/2008 12:45:33:478 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL05MP010005801Default Amount :60000.0
4 , 13/11/2008 12:45:33:478 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 13/11/2008 12:45:33:478 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 13/11/2008 12:45:33:509 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 13/11/2008 12:45:33:509 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL05MP010007501Oustanding Amount :12450.0
4 , 13/11/2008 12:45:33:509 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL05MP010007501Approved Application Amount :16000.0
4 , 13/11/2008 12:45:33:509 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL05MP010007501Claim Applied Amount :9338.0
4 , 13/11/2008 12:45:33:509 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL05MP010007501Recovered Amount :0.0
4 , 13/11/2008 12:45:33:509 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL05MP010007501Default Amount :12450.0
4 , 13/11/2008 12:45:33:509 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 13/11/2008 12:45:33:509 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 13/11/2008 12:45:33:525 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 13/11/2008 12:45:33:525 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL05MP010007101Oustanding Amount :15015.0
4 , 13/11/2008 12:45:33:525 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL05MP010007101Approved Application Amount :23750.0
4 , 13/11/2008 12:45:33:525 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL05MP010007101Claim Applied Amount :11261.0
4 , 13/11/2008 12:45:33:525 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL05MP010007101Recovered Amount :2200.0
4 , 13/11/2008 12:45:33:525 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL05MP010007101Default Amount :15015.0
4 , 13/11/2008 12:45:33:525 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 13/11/2008 12:45:33:525 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 13/11/2008 12:45:33:541 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 13/11/2008 12:45:33:541 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL05RA020003901Oustanding Amount :18511.0
4 , 13/11/2008 12:45:33:541 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL05RA020003901Approved Application Amount :22000.0
4 , 13/11/2008 12:45:33:541 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL05RA020003901Claim Applied Amount :13883.0
4 , 13/11/2008 12:45:33:541 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL05RA020003901Recovered Amount :0.0
4 , 13/11/2008 12:45:33:541 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL05RA020003901Default Amount :18511.0
4 , 13/11/2008 12:45:33:541 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 13/11/2008 12:45:33:541 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 13/11/2008 12:45:33:572 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 13/11/2008 12:45:33:572 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL05RA020003001Oustanding Amount :50000.0
4 , 13/11/2008 12:45:33:572 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL05RA020003001Approved Application Amount :50000.0
4 , 13/11/2008 12:45:33:572 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL05RA020003001Claim Applied Amount :31702.0
4 , 13/11/2008 12:45:33:572 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL05RA020003001Recovered Amount :15500.0
4 , 13/11/2008 12:45:33:572 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL05RA020003001Default Amount :50000.0
4 , 13/11/2008 12:45:33:572 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 13/11/2008 12:45:33:572 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 13/11/2008 12:45:33:587 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 13/11/2008 12:45:33:587 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL05MA030001201Oustanding Amount :89738.0
4 , 13/11/2008 12:45:33:587 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL05MA030001201Approved Application Amount :90900.0
4 , 13/11/2008 12:45:33:587 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL05MA030001201Claim Applied Amount :74239.0
4 , 13/11/2008 12:45:33:587 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL05MA030001201Recovered Amount :1000.0
4 , 13/11/2008 12:45:33:587 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL05MA030001201Default Amount :89738.0
4 , 13/11/2008 12:45:33:587 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 13/11/2008 12:45:33:587 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 13/11/2008 12:45:33:603 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 13/11/2008 12:45:33:603 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL05KA030013001Oustanding Amount :914997.0
4 , 13/11/2008 12:45:33:619 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL05KA030013001Approved Application Amount :1200000.0
4 , 13/11/2008 12:45:33:619 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL05KA030013001Claim Applied Amount :694069.0
4 , 13/11/2008 12:45:33:619 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL05KA030013001Recovered Amount :333100.0
4 , 13/11/2008 12:45:33:619 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL05KA030013001Default Amount :914997.0
4 , 13/11/2008 12:45:33:619 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 13/11/2008 12:45:33:619 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 13/11/2008 12:45:33:634 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 13/11/2008 12:45:33:634 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL05KE030047901Oustanding Amount :2000000.0
4 , 13/11/2008 12:45:33:634 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL05KE030047901Approved Application Amount :2000000.0
4 , 13/11/2008 12:45:33:634 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL05KE030047901Claim Applied Amount :1920925.0
4 , 13/11/2008 12:45:33:634 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL05KE030047901Recovered Amount :0.0
4 , 13/11/2008 12:45:33:634 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL05KE030047901Default Amount :2000000.0
4 , 13/11/2008 12:45:33:634 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 13/11/2008 12:45:33:634 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 13/11/2008 12:45:33:666 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 13/11/2008 12:45:33:666 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL05TN010006601Oustanding Amount :315000.0
4 , 13/11/2008 12:45:33:666 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL05TN010006601Approved Application Amount :315000.0
4 , 13/11/2008 12:45:33:666 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL05TN010006601Claim Applied Amount :339777.0
4 , 13/11/2008 12:45:33:666 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL05TN010006601Recovered Amount :1051.0
4 , 13/11/2008 12:45:33:666 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL05TN010006601Default Amount :315000.0
4 , 13/11/2008 12:45:33:666 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 13/11/2008 12:45:33:666 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 13/11/2008 12:45:33:744 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 13/11/2008 12:45:33:744 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL05RA010000901Oustanding Amount :200000.0
4 , 13/11/2008 12:45:33:744 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL05RA010000901Approved Application Amount :200000.0
4 , 13/11/2008 12:45:33:744 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL05RA010000901Claim Applied Amount :150000.0
4 , 13/11/2008 12:45:33:744 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL05RA010000901Recovered Amount :280402.0
4 , 13/11/2008 12:45:33:744 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL05RA010000901Default Amount :200000.0
