4 , 22/10/2012 07:02:45:702 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090478601Claim Applied Amount :28114.0
4 , 22/10/2012 07:02:58:391 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 22/10/2012 07:02:58:447 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 22/10/2012 07:02:58:448 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091562701Oustanding Amount :70000.0
4 , 22/10/2012 07:02:58:449 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091562701Approved Application Amount :70000.0
4 , 22/10/2012 07:02:58:450 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091562701Claim Applied Amount :59500.0
4 , 22/10/2012 07:02:58:451 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091562701Recovered Amount :0.0
4 , 22/10/2012 07:02:58:452 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091562701Default Amount :60000.0
4 , 22/10/2012 07:02:58:455 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 22/10/2012 07:02:58:456 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 22/10/2012 07:02:58:513 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 22/10/2012 07:02:58:514 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090968801Oustanding Amount :49179.0
4 , 22/10/2012 07:02:58:515 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090968801Approved Application Amount :50000.0
4 , 22/10/2012 07:02:58:517 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090968801Claim Applied Amount :41803.0
4 , 22/10/2012 07:02:58:518 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090968801Recovered Amount :0.0
4 , 22/10/2012 07:02:58:519 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090968801Default Amount :70000.0
4 , 22/10/2012 07:02:58:520 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 22/10/2012 07:02:58:521 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 22/10/2012 07:02:58:588 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 22/10/2012 07:02:58:595 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100518801Oustanding Amount :45086.0
4 , 22/10/2012 07:02:58:598 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100518801Approved Application Amount :50000.0
4 , 22/10/2012 07:02:58:601 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100518801Claim Applied Amount :38323.0
4 , 22/10/2012 07:02:58:602 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100518801Recovered Amount :0.0
4 , 22/10/2012 07:02:58:603 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100518801Default Amount :49179.0
4 , 22/10/2012 07:02:58:604 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 22/10/2012 07:02:58:605 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 22/10/2012 07:02:58:677 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 22/10/2012 07:02:58:679 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100223801Oustanding Amount :100000.0
4 , 22/10/2012 07:02:58:681 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100223801Approved Application Amount :100000.0
4 , 22/10/2012 07:02:58:682 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100223801Claim Applied Amount :85000.0
4 , 22/10/2012 07:02:58:684 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100223801Recovered Amount :0.0
4 , 22/10/2012 07:02:58:686 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100223801Default Amount :45086.0
4 , 22/10/2012 07:02:58:687 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 22/10/2012 07:02:58:689 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 22/10/2012 07:02:58:755 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 22/10/2012 07:02:58:758 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091048801Oustanding Amount :120000.0
4 , 22/10/2012 07:02:58:761 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091048801Approved Application Amount :120000.0
4 , 22/10/2012 07:02:58:763 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091048801Claim Applied Amount :102000.0
4 , 22/10/2012 07:02:58:766 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091048801Recovered Amount :0.0
4 , 22/10/2012 07:02:58:769 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091048801Default Amount :100000.0
4 , 22/10/2012 07:02:58:771 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 22/10/2012 07:02:58:774 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 22/10/2012 07:02:58:852 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 22/10/2012 07:02:58:855 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090491601Oustanding Amount :61013.0
4 , 22/10/2012 07:02:58:858 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090491601Approved Application Amount :75000.0
4 , 22/10/2012 07:02:58:861 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090491601Claim Applied Amount :51861.0
4 , 22/10/2012 07:02:58:864 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090491601Recovered Amount :0.0
4 , 22/10/2012 07:02:58:866 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090491601Default Amount :120000.0
4 , 22/10/2012 07:02:58:869 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 22/10/2012 07:02:58:871 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 22/10/2012 07:02:58:938 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 22/10/2012 07:02:58:941 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091190101Oustanding Amount :80000.0
4 , 22/10/2012 07:02:58:943 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091190101Approved Application Amount :80000.0
4 , 22/10/2012 07:02:58:946 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091190101Claim Applied Amount :68000.0
4 , 22/10/2012 07:02:58:949 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091190101Recovered Amount :0.0
4 , 22/10/2012 07:02:58:952 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091190101Default Amount :61013.0
4 , 22/10/2012 07:02:58:954 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 22/10/2012 07:02:58:957 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 22/10/2012 07:02:59:021 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 22/10/2012 07:02:59:024 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091588201Oustanding Amount :119141.0
4 , 22/10/2012 07:02:59:026 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091588201Approved Application Amount :120000.0
4 , 22/10/2012 07:02:59:029 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091588201Claim Applied Amount :85000.0
4 , 22/10/2012 07:02:59:032 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091588201Recovered Amount :0.0
4 , 22/10/2012 07:02:59:035 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091588201Default Amount :80000.0
4 , 22/10/2012 07:02:59:037 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 22/10/2012 07:02:59:040 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 22/10/2012 07:02:59:105 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 22/10/2012 07:02:59:108 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100512401Oustanding Amount :100000.0
4 , 22/10/2012 07:02:59:110 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100512401Approved Application Amount :100000.0
4 , 22/10/2012 07:02:59:113 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100512401Claim Applied Amount :85000.0
4 , 22/10/2012 07:02:59:115 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100512401Recovered Amount :0.0
4 , 22/10/2012 07:02:59:118 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100512401Default Amount :119141.0
4 , 22/10/2012 07:02:59:120 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 22/10/2012 07:02:59:123 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 22/10/2012 07:02:59:190 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 22/10/2012 07:02:59:193 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100101701Oustanding Amount :41943.0
4 , 22/10/2012 07:02:59:196 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100101701Approved Application Amount :50000.0
4 , 22/10/2012 07:02:59:198 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100101701Claim Applied Amount :31402.0
4 , 22/10/2012 07:02:59:201 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100101701Recovered Amount :0.0
4 , 22/10/2012 07:02:59:203 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100101701Default Amount :100000.0
4 , 22/10/2012 07:02:59:206 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 22/10/2012 07:02:59:213 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 22/10/2012 07:02:59:277 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 22/10/2012 07:02:59:280 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091538701Oustanding Amount :33280.0
4 , 22/10/2012 07:02:59:282 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091538701Approved Application Amount :40000.0
4 , 22/10/2012 07:02:59:285 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091538701Claim Applied Amount :28288.0
4 , 22/10/2012 07:02:59:288 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091538701Recovered Amount :0.0
4 , 22/10/2012 07:02:59:291 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091538701Default Amount :41943.0
4 , 22/10/2012 07:02:59:292 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 22/10/2012 07:02:59:293 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 22/10/2012 07:02:59:357 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 22/10/2012 07:02:59:360 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091590901Oustanding Amount :50000.0
4 , 22/10/2012 07:02:59:363 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091590901Approved Application Amount :50000.0
4 , 22/10/2012 07:02:59:366 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091590901Claim Applied Amount :42500.0
4 , 22/10/2012 07:02:59:369 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091590901Recovered Amount :0.0
4 , 22/10/2012 07:02:59:371 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091590901Default Amount :33280.0
4 , 22/10/2012 07:02:59:374 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 22/10/2012 07:02:59:377 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 22/10/2012 07:02:59:442 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 22/10/2012 07:02:59:445 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB101919001Oustanding Amount :740000.0
4 , 22/10/2012 07:02:59:448 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB101919001Approved Application Amount :740000.0
4 , 22/10/2012 07:02:59:451 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB101919001Claim Applied Amount :490817.0
4 , 22/10/2012 07:02:59:454 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB101919001Recovered Amount :0.0
4 , 22/10/2012 07:02:59:456 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB101919001Default Amount :50000.0
4 , 22/10/2012 07:02:59:459 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 22/10/2012 07:02:59:462 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 22/10/2012 07:02:59:523 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 22/10/2012 07:02:59:526 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091270001Oustanding Amount :25000.0
4 , 22/10/2012 07:02:59:528 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091270001Approved Application Amount :25000.0
4 , 22/10/2012 07:02:59:531 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091270001Claim Applied Amount :21250.0
4 , 22/10/2012 07:02:59:532 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091270001Recovered Amount :0.0
4 , 22/10/2012 07:02:59:532 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091270001Default Amount :740000.0
4 , 22/10/2012 07:02:59:534 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 22/10/2012 07:02:59:535 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 22/10/2012 07:02:59:596 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 22/10/2012 07:02:59:597 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12BI090172301Oustanding Amount :25000.0
4 , 22/10/2012 07:02:59:599 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12BI090172301Approved Application Amount :25000.0
4 , 22/10/2012 07:02:59:600 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12BI090172301Claim Applied Amount :21250.0
4 , 22/10/2012 07:02:59:601 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12BI090172301Recovered Amount :0.0
4 , 22/10/2012 07:02:59:602 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12BI090172301Default Amount :25000.0
4 , 22/10/2012 07:02:59:602 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 22/10/2012 07:02:59:603 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 22/10/2012 07:02:59:664 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 22/10/2012 07:02:59:665 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091232601Oustanding Amount :40000.0
4 , 22/10/2012 07:02:59:667 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091232601Approved Application Amount :40000.0
4 , 22/10/2012 07:02:59:667 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091232601Claim Applied Amount :34000.0
4 , 22/10/2012 07:02:59:668 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091232601Recovered Amount :0.0
4 , 22/10/2012 07:02:59:669 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091232601Default Amount :25000.0
4 , 22/10/2012 07:02:59:670 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 22/10/2012 07:02:59:671 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 22/10/2012 07:02:59:729 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 22/10/2012 07:02:59:730 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091972201Oustanding Amount :40000.0
4 , 22/10/2012 07:02:59:732 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091972201Approved Application Amount :40000.0
4 , 22/10/2012 07:02:59:733 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091972201Claim Applied Amount :34000.0
4 , 22/10/2012 07:02:59:734 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091972201Recovered Amount :0.0
4 , 22/10/2012 07:02:59:735 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091972201Default Amount :40000.0
4 , 22/10/2012 07:02:59:736 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 22/10/2012 07:02:59:737 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 22/10/2012 07:02:59:798 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 22/10/2012 07:02:59:801 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12BI090179601Oustanding Amount :25000.0
4 , 22/10/2012 07:02:59:804 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12BI090179601Approved Application Amount :25000.0
4 , 22/10/2012 07:02:59:806 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12BI090179601Claim Applied Amount :21250.0
4 , 22/10/2012 07:02:59:809 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12BI090179601Recovered Amount :0.0
4 , 22/10/2012 07:02:59:812 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12BI090179601Default Amount :40000.0
4 , 22/10/2012 07:02:59:815 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 22/10/2012 07:02:59:818 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 22/10/2012 07:02:59:889 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 22/10/2012 07:02:59:892 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP101527301Oustanding Amount :42256.0
4 , 22/10/2012 07:02:59:894 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP101527301Approved Application Amount :50000.0
4 , 22/10/2012 07:02:59:897 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP101527301Claim Applied Amount :36446.0
4 , 22/10/2012 07:02:59:899 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP101527301Recovered Amount :0.0
4 , 22/10/2012 07:02:59:902 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP101527301Default Amount :25000.0
4 , 22/10/2012 07:02:59:905 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 22/10/2012 07:02:59:908 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 22/10/2012 07:02:59:972 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 22/10/2012 07:02:59:979 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12BI100039401Oustanding Amount :84680.0
4 , 22/10/2012 07:02:59:982 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12BI100039401Approved Application Amount :100000.0
4 , 22/10/2012 07:02:59:985 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12BI100039401Claim Applied Amount :84680.0
4 , 22/10/2012 07:02:59:987 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12BI100039401Recovered Amount :0.0
4 , 22/10/2012 07:02:59:990 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12BI100039401Default Amount :42256.0
