4 , 23/10/2012 04:44:17:286 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12DE100116101Default Amount :40000.0
4 , 23/10/2012 04:44:31:451 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP110031401Recovered Amount :0.0
4 , 23/10/2012 04:44:31:467 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP102124301Oustanding Amount :792000.0
4 , 23/10/2012 04:44:31:467 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP110031401Default Amount :40000.0
4 , 23/10/2012 04:44:31:467 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP102124301Approved Application Amount :792000.0
4 , 23/10/2012 04:44:31:467 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:44:31:467 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP102124301Claim Applied Amount :627750.0
4 , 23/10/2012 04:44:31:483 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:44:31:483 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP102124301Recovered Amount :0.0
4 , 23/10/2012 04:44:31:483 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP102124301Default Amount :115842.0
4 , 23/10/2012 04:44:31:483 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:44:31:498 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:44:31:545 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:44:31:545 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP102719501Oustanding Amount :40000.0
4 , 23/10/2012 04:44:31:545 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP102719501Approved Application Amount :40000.0
4 , 23/10/2012 04:44:31:545 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP102719501Claim Applied Amount :34000.0
4 , 23/10/2012 04:44:31:545 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP102719501Recovered Amount :0.0
4 , 23/10/2012 04:44:31:545 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:44:31:561 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP102719501Default Amount :100000.0
4 , 23/10/2012 04:44:31:561 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12GU080158101Oustanding Amount :617092.0
4 , 23/10/2012 04:44:31:561 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:44:31:561 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12GU080158101Approved Application Amount :863000.0
4 , 23/10/2012 04:44:31:561 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:44:31:576 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12GU080158101Claim Applied Amount :462819.0
4 , 23/10/2012 04:44:31:576 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12GU080158101Recovered Amount :0.0
4 , 23/10/2012 04:44:31:576 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12GU080158101Default Amount :792000.0
4 , 23/10/2012 04:44:31:576 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:44:31:576 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:44:31:639 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:44:31:639 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091112901Oustanding Amount :120000.0
4 , 23/10/2012 04:44:31:639 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091112901Approved Application Amount :120000.0
4 , 23/10/2012 04:44:31:639 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:44:31:639 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091112901Claim Applied Amount :102000.0
4 , 23/10/2012 04:44:31:654 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12TN080039301Oustanding Amount :596713.0
4 , 23/10/2012 04:44:31:654 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091112901Recovered Amount :0.0
4 , 23/10/2012 04:44:31:654 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12TN080039301Approved Application Amount :750000.0
4 , 23/10/2012 04:44:31:654 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091112901Default Amount :40000.0
4 , 23/10/2012 04:44:31:654 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12TN080039301Claim Applied Amount :321610.0
4 , 23/10/2012 04:44:31:670 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:44:31:670 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12TN080039301Recovered Amount :0.0
4 , 23/10/2012 04:44:31:670 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:44:31:670 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12TN080039301Default Amount :617092.0
4 , 23/10/2012 04:44:31:670 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:44:31:670 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:44:31:732 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:44:31:732 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:44:31:748 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA090068201Oustanding Amount :25000.0
4 , 23/10/2012 04:44:31:748 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA100640201Oustanding Amount :25000.0
4 , 23/10/2012 04:44:31:748 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA090068201Approved Application Amount :25000.0
4 , 23/10/2012 04:44:31:748 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA100640201Approved Application Amount :25000.0
4 , 23/10/2012 04:44:31:748 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA090068201Claim Applied Amount :18750.0
4 , 23/10/2012 04:44:31:763 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA100640201Claim Applied Amount :21250.0
4 , 23/10/2012 04:44:31:763 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA090068201Recovered Amount :0.0
4 , 23/10/2012 04:44:31:763 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA100640201Recovered Amount :0.0
4 , 23/10/2012 04:44:31:763 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA090068201Default Amount :120000.0
4 , 23/10/2012 04:44:31:763 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA100640201Default Amount :596713.0
4 , 23/10/2012 04:44:31:763 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:44:31:763 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:44:31:779 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:44:31:779 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:44:31:841 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:44:31:841 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12KE060341201Oustanding Amount :500000.0
4 , 23/10/2012 04:44:31:841 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12KE060341201Approved Application Amount :500000.0
4 , 23/10/2012 04:44:31:841 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12KE060341201Claim Applied Amount :375000.0
4 , 23/10/2012 04:44:31:841 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12KE060341201Recovered Amount :0.0
4 , 23/10/2012 04:44:31:841 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:44:31:857 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12KE060341201Default Amount :25000.0
4 , 23/10/2012 04:44:31:857 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12JH100291701Oustanding Amount :1867241.0
4 , 23/10/2012 04:44:31:857 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:44:31:857 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12JH100291701Approved Application Amount :2393000.0
4 , 23/10/2012 04:44:31:873 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:44:31:873 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12JH100291701Claim Applied Amount :1806819.85
4 , 23/10/2012 04:44:31:873 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12JH100291701Recovered Amount :0.0
4 , 23/10/2012 04:44:31:873 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12JH100291701Default Amount :25000.0
4 , 23/10/2012 04:44:31:873 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:44:31:888 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:44:31:935 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:44:31:935 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091050101Oustanding Amount :30000.0
4 , 23/10/2012 04:44:31:935 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091050101Approved Application Amount :30000.0
4 , 23/10/2012 04:44:31:935 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091050101Claim Applied Amount :25500.0
4 , 23/10/2012 04:44:31:935 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091050101Recovered Amount :0.0
4 , 23/10/2012 04:44:31:951 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:44:31:951 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091050101Default Amount :500000.0
4 , 23/10/2012 04:44:31:951 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12KE100653401Oustanding Amount :67554.0
4 , 23/10/2012 04:44:31:951 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:44:31:966 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12KE100653401Approved Application Amount :90000.0
4 , 23/10/2012 04:44:31:966 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:44:31:966 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12KE100653401Claim Applied Amount :35558.0
4 , 23/10/2012 04:44:31:966 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12KE100653401Recovered Amount :0.0
4 , 23/10/2012 04:44:31:966 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12KE100653401Default Amount :1867241.0
4 , 23/10/2012 04:44:31:966 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:44:31:966 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:44:32:013 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:44:32:029 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091060701Oustanding Amount :26820.0
4 , 23/10/2012 04:44:32:029 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091060701Approved Application Amount :50000.0
4 , 23/10/2012 04:44:32:029 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:44:32:029 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091060701Claim Applied Amount :22816.0
4 , 23/10/2012 04:44:32:044 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL11GU090554701Oustanding Amount :3596.0
4 , 23/10/2012 04:44:32:044 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091060701Recovered Amount :0.0
4 , 23/10/2012 04:44:32:044 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL11GU090554701Approved Application Amount :5000.0
4 , 23/10/2012 04:44:32:044 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091060701Default Amount :30000.0
4 , 23/10/2012 04:44:32:044 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL11GU090554701Claim Applied Amount :3621.0
4 , 23/10/2012 04:44:32:044 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:44:32:060 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL11GU090554701Recovered Amount :0.0
4 , 23/10/2012 04:44:32:060 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:44:32:060 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL11GU090554701Default Amount :67554.0
4 , 23/10/2012 04:44:32:060 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:44:32:060 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:44:32:122 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:44:32:138 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090499501Oustanding Amount :29750.0
4 , 23/10/2012 04:44:32:138 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090499501Approved Application Amount :50000.0
4 , 23/10/2012 04:44:32:138 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:44:32:138 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090499501Claim Applied Amount :25288.0
4 , 23/10/2012 04:44:32:154 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090904601Oustanding Amount :196093.0
4 , 23/10/2012 04:44:32:154 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090499501Recovered Amount :0.0
4 , 23/10/2012 04:44:32:154 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090904601Approved Application Amount :250000.0
4 , 23/10/2012 04:44:32:154 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090499501Default Amount :26820.0
4 , 23/10/2012 04:44:32:154 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090904601Claim Applied Amount :111900.0
4 , 23/10/2012 04:44:32:154 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:44:32:154 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090904601Recovered Amount :0.0
4 , 23/10/2012 04:44:32:154 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:44:32:154 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090904601Default Amount :3596.0
4 , 23/10/2012 04:44:32:154 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:44:32:154 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:44:32:216 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:44:32:232 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090723401Oustanding Amount :50000.0
4 , 23/10/2012 04:44:32:232 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090723401Approved Application Amount :50000.0
4 , 23/10/2012 04:44:32:232 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:44:32:232 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090723401Claim Applied Amount :42500.0
4 , 23/10/2012 04:44:32:232 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12HA100084101Oustanding Amount :666837.02
4 , 23/10/2012 04:44:32:232 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090723401Recovered Amount :0.0
4 , 23/10/2012 04:44:32:247 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12HA100084101Approved Application Amount :1000000.0
4 , 23/10/2012 04:44:32:247 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090723401Default Amount :29750.0
4 , 23/10/2012 04:44:32:247 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12HA100084101Claim Applied Amount :421878.0
4 , 23/10/2012 04:44:32:247 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:44:32:263 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12HA100084101Recovered Amount :0.0
4 , 23/10/2012 04:44:32:263 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:44:32:263 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12HA100084101Default Amount :196093.0
4 , 23/10/2012 04:44:32:263 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:44:32:263 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:44:32:325 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:44:32:325 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091636901Oustanding Amount :50000.0
4 , 23/10/2012 04:44:32:325 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091636901Approved Application Amount :50000.0
4 , 23/10/2012 04:44:32:325 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091636901Claim Applied Amount :42500.0
4 , 23/10/2012 04:44:32:325 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091636901Recovered Amount :0.0
4 , 23/10/2012 04:44:32:341 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:44:32:341 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091636901Default Amount :50000.0
4 , 23/10/2012 04:44:32:341 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12MP100122701Oustanding Amount :101338.0
4 , 23/10/2012 04:44:32:341 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:44:32:341 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12MP100122701Approved Application Amount :115600.0
4 , 23/10/2012 04:44:32:356 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:44:32:356 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12MP100122701Claim Applied Amount :86700.0
4 , 23/10/2012 04:44:32:356 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12MP100122701Recovered Amount :0.0
4 , 23/10/2012 04:44:32:356 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12MP100122701Default Amount :666837.02
4 , 23/10/2012 04:44:32:356 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:44:32:356 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:44:32:419 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:44:32:419 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091197301Oustanding Amount :75000.0
4 , 23/10/2012 04:44:32:434 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091197301Approved Application Amount :75000.0
4 , 23/10/2012 04:44:32:434 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:44:32:434 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091197301Claim Applied Amount :63750.0
