4 , 23/10/2012 04:47:20:408 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP101716301Claim Applied Amount :40000.0
4 , 23/10/2012 04:47:23:497 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:47:23:497 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090492001Oustanding Amount :75000.0
4 , 23/10/2012 04:47:23:497 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090492001Approved Application Amount :75000.0
4 , 23/10/2012 04:47:23:497 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090492001Claim Applied Amount :63750.0
4 , 23/10/2012 04:47:23:497 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090492001Recovered Amount :0.0
4 , 23/10/2012 04:47:23:497 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090492001Default Amount :49412.0
4 , 23/10/2012 04:47:23:497 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:47:23:497 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:47:23:528 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:47:23:528 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100448001Oustanding Amount :375000.0
4 , 23/10/2012 04:47:23:528 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100448001Approved Application Amount :375000.0
4 , 23/10/2012 04:47:23:528 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100448001Claim Applied Amount :281250.0
4 , 23/10/2012 04:47:23:528 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100448001Recovered Amount :0.0
4 , 23/10/2012 04:47:23:528 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100448001Default Amount :12222.0
4 , 23/10/2012 04:47:23:528 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:47:23:528 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:47:23:544 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:47:23:544 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091110901Oustanding Amount :50000.0
4 , 23/10/2012 04:47:23:544 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091110901Approved Application Amount :50000.0
4 , 23/10/2012 04:47:23:544 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091110901Claim Applied Amount :42500.0
4 , 23/10/2012 04:47:23:559 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091110901Recovered Amount :0.0
4 , 23/10/2012 04:47:23:559 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091110901Default Amount :25000.0
4 , 23/10/2012 04:47:23:559 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:47:23:559 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:47:23:559 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:47:23:559 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100174001Oustanding Amount :100000.0
4 , 23/10/2012 04:47:23:559 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100174001Approved Application Amount :100000.0
4 , 23/10/2012 04:47:23:559 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100174001Claim Applied Amount :85000.0
4 , 23/10/2012 04:47:23:559 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100174001Recovered Amount :0.0
4 , 23/10/2012 04:47:23:559 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100174001Default Amount :75000.0
4 , 23/10/2012 04:47:23:575 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:47:23:575 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:47:23:590 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:47:23:606 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UT100059601Oustanding Amount :875000.0
4 , 23/10/2012 04:47:23:606 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UT100059601Approved Application Amount :875000.0
4 , 23/10/2012 04:47:23:606 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UT100059601Claim Applied Amount :656250.0
4 , 23/10/2012 04:47:23:606 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UT100059601Recovered Amount :0.0
4 , 23/10/2012 04:47:23:606 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UT100059601Default Amount :375000.0
4 , 23/10/2012 04:47:23:606 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:47:23:622 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:47:23:622 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:47:23:622 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091077201Oustanding Amount :75000.0
4 , 23/10/2012 04:47:23:622 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091077201Approved Application Amount :75000.0
4 , 23/10/2012 04:47:23:637 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091077201Claim Applied Amount :63750.0
4 , 23/10/2012 04:47:23:637 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:47:23:637 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091077201Recovered Amount :0.0
4 , 23/10/2012 04:47:23:637 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100511801Oustanding Amount :60000.0
4 , 23/10/2012 04:47:23:637 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091077201Default Amount :50000.0
4 , 23/10/2012 04:47:23:637 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100511801Approved Application Amount :60000.0
4 , 23/10/2012 04:47:23:637 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:47:23:637 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100511801Claim Applied Amount :51000.0
4 , 23/10/2012 04:47:23:637 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:47:23:637 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100511801Recovered Amount :0.0
4 , 23/10/2012 04:47:23:637 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100511801Default Amount :100000.0
4 , 23/10/2012 04:47:23:637 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:47:23:637 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:47:23:684 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:47:23:684 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12AP100309901Oustanding Amount :19707.0
4 , 23/10/2012 04:47:23:684 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12AP100309901Approved Application Amount :21960.0
4 , 23/10/2012 04:47:23:684 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12AP100309901Claim Applied Amount :19707.0
4 , 23/10/2012 04:47:23:684 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12AP100309901Recovered Amount :0.0
4 , 23/10/2012 04:47:23:684 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12AP100309901Default Amount :875000.0
4 , 23/10/2012 04:47:23:684 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:47:23:684 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:47:23:700 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:47:23:700 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091997001Oustanding Amount :60000.0
4 , 23/10/2012 04:47:23:700 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091997001Approved Application Amount :60000.0
4 , 23/10/2012 04:47:23:700 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:47:23:700 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091997001Claim Applied Amount :51000.0
4 , 23/10/2012 04:47:23:700 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091602601Oustanding Amount :50000.0
4 , 23/10/2012 04:47:23:700 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091997001Recovered Amount :0.0
4 , 23/10/2012 04:47:23:715 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091602601Approved Application Amount :50000.0
4 , 23/10/2012 04:47:23:715 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091997001Default Amount :75000.0
4 , 23/10/2012 04:47:23:715 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091602601Claim Applied Amount :42500.0
4 , 23/10/2012 04:47:23:715 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:47:23:715 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091602601Recovered Amount :0.0
4 , 23/10/2012 04:47:23:715 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:47:23:715 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091602601Default Amount :60000.0
4 , 23/10/2012 04:47:23:715 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:47:23:715 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:47:23:746 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:47:23:746 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB101555001Oustanding Amount :420934.0
4 , 23/10/2012 04:47:23:746 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB101555001Approved Application Amount :441000.0
4 , 23/10/2012 04:47:23:746 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB101555001Claim Applied Amount :315700.0
4 , 23/10/2012 04:47:23:762 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB101555001Recovered Amount :19000.0
4 , 23/10/2012 04:47:23:762 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB101555001Default Amount :19707.0
4 , 23/10/2012 04:47:23:762 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:47:23:762 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:47:23:778 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:47:23:778 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12KE090516801Oustanding Amount :500000.0
4 , 23/10/2012 04:47:23:778 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12KE090516801Approved Application Amount :500000.0
4 , 23/10/2012 04:47:23:778 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12KE090516801Claim Applied Amount :375000.0
4 , 23/10/2012 04:47:23:778 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12KE090516801Recovered Amount :0.0
4 , 23/10/2012 04:47:23:824 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:47:23:824 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12KE090516801Default Amount :60000.0
4 , 23/10/2012 04:47:23:824 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090999401Oustanding Amount :35723.0
4 , 23/10/2012 04:47:23:824 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:47:23:840 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090999401Approved Application Amount :50000.0
4 , 23/10/2012 04:47:23:840 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:47:23:840 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:47:23:840 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090999401Claim Applied Amount :30383.0
4 , 23/10/2012 04:47:23:840 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB102194101Oustanding Amount :286492.0
4 , 23/10/2012 04:47:23:840 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090999401Recovered Amount :0.0
4 , 23/10/2012 04:47:23:856 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB102194101Approved Application Amount :291000.0
4 , 23/10/2012 04:47:23:856 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090999401Default Amount :50000.0
4 , 23/10/2012 04:47:23:856 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB102194101Claim Applied Amount :221192.0
4 , 23/10/2012 04:47:23:856 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:47:23:856 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB102194101Recovered Amount :0.0
4 , 23/10/2012 04:47:23:856 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:47:23:856 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB102194101Default Amount :401934.0
4 , 23/10/2012 04:47:23:871 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:47:23:871 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:47:23:902 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:47:23:902 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090524801Oustanding Amount :70000.0
4 , 23/10/2012 04:47:23:918 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090524801Approved Application Amount :70000.0
4 , 23/10/2012 04:47:23:918 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090524801Claim Applied Amount :53613.0
4 , 23/10/2012 04:47:23:918 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090524801Recovered Amount :0.0
4 , 23/10/2012 04:47:23:918 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090524801Default Amount :500000.0
4 , 23/10/2012 04:47:23:918 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:47:23:918 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:47:23:934 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091619301Oustanding Amount :80000.0
4 , 23/10/2012 04:47:23:934 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:47:23:934 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:47:23:934 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091619301Approved Application Amount :80000.0
4 , 23/10/2012 04:47:23:934 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12KA101373501Oustanding Amount :899292.0
4 , 23/10/2012 04:47:23:934 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091619301Claim Applied Amount :68000.0
4 , 23/10/2012 04:47:23:934 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12KA101373501Approved Application Amount :2050000.0
4 , 23/10/2012 04:47:23:934 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091619301Recovered Amount :0.0
4 , 23/10/2012 04:47:23:934 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12KA101373501Claim Applied Amount :674709.0
4 , 23/10/2012 04:47:23:934 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091619301Default Amount :35723.0
4 , 23/10/2012 04:47:23:934 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12KA101373501Recovered Amount :0.0
4 , 23/10/2012 04:47:23:949 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:47:23:949 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12KA101373501Default Amount :286492.0
4 , 23/10/2012 04:47:23:949 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:47:23:949 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:47:23:949 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:47:23:980 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:47:23:980 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091599201Oustanding Amount :25000.0
4 , 23/10/2012 04:47:23:996 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091599201Approved Application Amount :25000.0
4 , 23/10/2012 04:47:23:996 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091599201Claim Applied Amount :21250.0
4 , 23/10/2012 04:47:23:996 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091599201Recovered Amount :0.0
4 , 23/10/2012 04:47:23:996 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091599201Default Amount :70000.0
4 , 23/10/2012 04:47:23:996 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:47:23:996 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:47:24:027 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:47:24:027 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP101608001Oustanding Amount :42489.0
4 , 23/10/2012 04:47:24:027 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP101608001Approved Application Amount :70000.0
4 , 23/10/2012 04:47:24:027 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP101608001Claim Applied Amount :36134.0
4 , 23/10/2012 04:47:24:027 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP101608001Recovered Amount :0.0
4 , 23/10/2012 04:47:24:027 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:47:24:027 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP101608001Default Amount :80000.0
4 , 23/10/2012 04:47:24:027 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12MP100361001Oustanding Amount :39500.0
4 , 23/10/2012 04:47:24:027 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:47:24:027 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12MP100361001Approved Application Amount :39500.0
4 , 23/10/2012 04:47:24:027 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:47:24:027 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12MP100361001Claim Applied Amount :27355.0
4 , 23/10/2012 04:47:24:027 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12MP100361001Recovered Amount :0.0
4 , 23/10/2012 04:47:24:043 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12MP100361001Default Amount :899292.0
4 , 23/10/2012 04:47:24:043 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
