4 , 10/09/2009 18:14:36:508 , CPDAO , getClaimProcessingDetails() , Exited!
4 , 10/09/2009 18:19:23:971 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 10/09/2009 18:19:23:971 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 10/09/2009 18:19:24:127 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 10/09/2009 18:19:24:127 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL05OR020004601Oustanding Amount :62805.0
4 , 10/09/2009 18:19:24:127 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL05OR020004601Approved Application Amount :87500.0
4 , 10/09/2009 18:19:24:127 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL05OR020004601Claim Applied Amount :38479.0
4 , 10/09/2009 18:19:24:127 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL05OR020004601Recovered Amount :0.0
4 , 10/09/2009 18:19:24:127 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL05OR020004601Default Amount :18511.0
4 , 10/09/2009 18:19:24:127 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 10/09/2009 18:19:24:127 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 10/09/2009 18:19:24:455 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 10/09/2009 18:19:24:455 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL09TN010005401Oustanding Amount :41900.0
4 , 10/09/2009 18:19:24:455 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL09TN010005401Approved Application Amount :45000.0
4 , 10/09/2009 18:19:24:455 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL09TN010005401Claim Applied Amount :20882.0
4 , 10/09/2009 18:19:24:455 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL09TN010005401Recovered Amount :0.0
4 , 10/09/2009 18:19:24:455 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL09TN010005401Default Amount :62805.0
4 , 10/09/2009 18:19:24:455 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 10/09/2009 18:19:24:455 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 10/09/2009 18:19:24:596 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 10/09/2009 18:19:24:596 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP010015901Oustanding Amount :11573.0
4 , 10/09/2009 18:19:24:596 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP010015901Approved Application Amount :20000.0
4 , 10/09/2009 18:19:24:596 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP010015901Claim Applied Amount :8680.0
4 , 10/09/2009 18:19:24:596 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP010015901Recovered Amount :0.0
4 , 10/09/2009 18:19:24:596 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP010015901Default Amount :41900.0
4 , 10/09/2009 18:19:24:596 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 10/09/2009 18:19:24:596 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 10/09/2009 18:19:24:783 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 10/09/2009 18:19:24:783 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL09KE010001901Oustanding Amount :36875.0
4 , 10/09/2009 18:19:24:783 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL09KE010001901Approved Application Amount :36875.0
4 , 10/09/2009 18:19:24:783 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL09KE010001901Claim Applied Amount :20357.0
4 , 10/09/2009 18:19:24:783 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL09KE010001901Recovered Amount :22700.0
4 , 10/09/2009 18:19:24:783 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL09KE010001901Default Amount :11573.0
4 , 10/09/2009 18:19:24:783 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 10/09/2009 18:19:24:783 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 10/09/2009 18:19:24:939 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 10/09/2009 18:19:24:939 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL09KA010000801Oustanding Amount :30000.0
4 , 10/09/2009 18:19:24:939 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL09KA010000801Approved Application Amount :30000.0
4 , 10/09/2009 18:19:24:939 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL09KA010000801Claim Applied Amount :22500.0
4 , 10/09/2009 18:19:24:939 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL09KA010000801Recovered Amount :0.0
4 , 10/09/2009 18:19:24:939 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL09KA010000801Default Amount :14175.0
4 , 10/09/2009 18:19:24:939 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 10/09/2009 18:19:24:939 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 10/09/2009 18:19:25:080 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 10/09/2009 18:19:25:080 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP010015201Oustanding Amount :8415.0
4 , 10/09/2009 18:19:25:080 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP010015201Approved Application Amount :9000.0
4 , 10/09/2009 18:19:25:080 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP010015201Claim Applied Amount :6311.0
4 , 10/09/2009 18:19:25:080 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP010015201Recovered Amount :0.0
4 , 10/09/2009 18:19:25:080 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP010015201Default Amount :30000.0
4 , 10/09/2009 18:19:25:080 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 10/09/2009 18:19:25:080 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 10/09/2009 18:19:25:252 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 10/09/2009 18:19:25:252 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL09KE010001801Oustanding Amount :36875.0
4 , 10/09/2009 18:19:25:252 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL09KE010001801Approved Application Amount :36875.0
4 , 10/09/2009 18:19:25:252 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL09KE010001801Claim Applied Amount :17809.0
4 , 10/09/2009 18:19:25:252 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL09KE010001801Recovered Amount :25030.0
4 , 10/09/2009 18:19:25:252 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL09KE010001801Default Amount :8415.0
4 , 10/09/2009 18:19:25:252 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 10/09/2009 18:19:25:252 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 10/09/2009 18:19:25:439 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 10/09/2009 18:19:25:439 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL09UP010039301Oustanding Amount :2943.0
4 , 10/09/2009 18:19:25:439 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL09UP010039301Approved Application Amount :6000.0
4 , 10/09/2009 18:19:25:439 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL09UP010039301Claim Applied Amount :2263.0
4 , 10/09/2009 18:19:25:439 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL09UP010039301Recovered Amount :4000.0
4 , 10/09/2009 18:19:25:439 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL09UP010039301Default Amount :11845.0
4 , 10/09/2009 18:19:25:439 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 10/09/2009 18:19:25:439 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 10/09/2009 18:19:25:627 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 10/09/2009 18:19:25:627 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP010047801Oustanding Amount :13837.0
4 , 10/09/2009 18:19:25:627 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP010047801Approved Application Amount :25000.0
4 , 10/09/2009 18:19:25:627 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP010047801Claim Applied Amount :10378.0
4 , 10/09/2009 18:19:25:627 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP010047801Recovered Amount :0.0
4 , 10/09/2009 18:19:25:627 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP010047801Default Amount :-1057.0
4 , 10/09/2009 18:19:25:627 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 10/09/2009 18:19:25:627 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 10/09/2009 18:19:25:814 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 10/09/2009 18:19:25:814 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL07UP020014301Oustanding Amount :100000.0
4 , 10/09/2009 18:19:25:814 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL07UP020014301Approved Application Amount :100000.0
4 , 10/09/2009 18:19:25:814 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL07UP020014301Claim Applied Amount :66080.0
4 , 10/09/2009 18:19:25:814 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL07UP020014301Recovered Amount :20000.0
4 , 10/09/2009 18:19:25:814 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL07UP020014301Default Amount :13837.0
4 , 10/09/2009 18:19:25:814 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 10/09/2009 18:19:25:814 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 10/09/2009 18:19:26:002 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 10/09/2009 18:19:26:002 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06KA020014801Oustanding Amount :173604.0
4 , 10/09/2009 18:19:26:002 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06KA020014801Approved Application Amount :200000.0
4 , 10/09/2009 18:19:26:002 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06KA020014801Claim Applied Amount :130203.0
4 , 10/09/2009 18:19:26:002 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06KA020014801Recovered Amount :1.0
4 , 10/09/2009 18:19:26:002 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06KA020014801Default Amount :80000.0
4 , 10/09/2009 18:19:26:002 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 10/09/2009 18:19:26:002 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 10/09/2009 18:19:26:174 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 10/09/2009 18:19:26:174 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP020003901Oustanding Amount :40000.0
4 , 10/09/2009 18:19:26:174 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP020003901Approved Application Amount :40000.0
4 , 10/09/2009 18:19:26:174 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP020003901Claim Applied Amount :30000.0
4 , 10/09/2009 18:19:26:174 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP020003901Recovered Amount :8300.0
4 , 10/09/2009 18:19:26:174 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP020003901Default Amount :173603.0
4 , 10/09/2009 18:19:26:174 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 10/09/2009 18:19:26:174 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 10/09/2009 18:19:26:330 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 10/09/2009 18:19:26:330 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP010017001Oustanding Amount :13366.0
4 , 10/09/2009 18:19:26:330 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP010017001Approved Application Amount :20000.0
4 , 10/09/2009 18:19:26:330 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP010017001Claim Applied Amount :10025.0
4 , 10/09/2009 18:19:26:330 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP010017001Recovered Amount :0.0
4 , 10/09/2009 18:19:26:330 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP010017001Default Amount :31700.0
4 , 10/09/2009 18:19:26:330 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 10/09/2009 18:19:26:330 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 10/09/2009 18:19:26:502 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 10/09/2009 18:19:26:502 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL09GO010000201Oustanding Amount :75000.0
4 , 10/09/2009 18:19:26:502 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL09GO010000201Approved Application Amount :75000.0
4 , 10/09/2009 18:19:26:502 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL09GO010000201Claim Applied Amount :56250.0
4 , 10/09/2009 18:19:26:502 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL09GO010000201Recovered Amount :2375.0
4 , 10/09/2009 18:19:26:502 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL09GO010000201Default Amount :13366.0
4 , 10/09/2009 18:19:26:502 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 10/09/2009 18:19:26:502 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 10/09/2009 18:19:26:721 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 10/09/2009 18:19:26:721 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL09CH010002901Oustanding Amount :67500.0
4 , 10/09/2009 18:19:26:721 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL09CH010002901Approved Application Amount :67500.0
4 , 10/09/2009 18:19:26:721 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL09CH010002901Claim Applied Amount :54579.0
4 , 10/09/2009 18:19:26:721 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL09CH010002901Recovered Amount :8957.0
4 , 10/09/2009 18:19:26:721 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL09CH010002901Default Amount :72625.0
4 , 10/09/2009 18:19:26:721 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 10/09/2009 18:19:26:721 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 10/09/2009 18:19:26:877 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 10/09/2009 18:19:26:877 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL09KE020035101Oustanding Amount :59500.0
4 , 10/09/2009 18:19:26:877 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL09KE020035101Approved Application Amount :59500.0
4 , 10/09/2009 18:19:26:877 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL09KE020035101Claim Applied Amount :40907.0
4 , 10/09/2009 18:19:26:877 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL09KE020035101Recovered Amount :16625.0
4 , 10/09/2009 18:19:26:877 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL09KE020035101Default Amount :58543.0
4 , 10/09/2009 18:19:26:893 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 10/09/2009 18:19:26:893 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 10/09/2009 18:19:27:018 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 10/09/2009 18:19:27:018 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP020019801Oustanding Amount :90000.0
4 , 10/09/2009 18:19:27:018 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP020019801Approved Application Amount :90000.0
4 , 10/09/2009 18:19:27:018 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP020019801Claim Applied Amount :67500.0
4 , 10/09/2009 18:19:27:018 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP020019801Recovered Amount :0.0
4 , 10/09/2009 18:19:27:018 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP020019801Default Amount :42875.0
4 , 10/09/2009 18:19:27:018 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 10/09/2009 18:19:27:018 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 10/09/2009 18:19:27:158 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 10/09/2009 18:19:27:158 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP010047501Oustanding Amount :18197.0
4 , 10/09/2009 18:19:27:158 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP010047501Approved Application Amount :25000.0
4 , 10/09/2009 18:19:27:158 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP010047501Claim Applied Amount :13648.0
4 , 10/09/2009 18:19:27:158 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP010047501Recovered Amount :0.0
4 , 10/09/2009 18:19:27:158 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP010047501Default Amount :90000.0
4 , 10/09/2009 18:19:27:158 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 10/09/2009 18:19:27:158 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 10/09/2009 18:19:27:314 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 10/09/2009 18:19:27:314 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL06UP010016801Oustanding Amount :25000.0
