4 , 23/10/2012 06:29:40:409 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090720001Claim Applied Amount :42500.0
4 , 23/10/2012 06:30:03:509 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP101003701Default Amount :45364.0
4 , 23/10/2012 06:30:03:512 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 06:30:03:513 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 06:30:03:591 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 06:30:03:594 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100498401Oustanding Amount :50000.0
4 , 23/10/2012 06:30:03:597 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100498401Approved Application Amount :50000.0
4 , 23/10/2012 06:30:03:599 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100498401Claim Applied Amount :42500.0
4 , 23/10/2012 06:30:03:602 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100498401Recovered Amount :0.0
4 , 23/10/2012 06:30:03:604 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100498401Default Amount :50000.0
4 , 23/10/2012 06:30:03:607 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 06:30:03:609 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 06:30:03:674 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 06:30:03:677 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090979301Oustanding Amount :50000.0
4 , 23/10/2012 06:30:03:680 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090979301Approved Application Amount :50000.0
4 , 23/10/2012 06:30:03:682 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090979301Claim Applied Amount :42500.0
4 , 23/10/2012 06:30:03:685 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090979301Recovered Amount :0.0
4 , 23/10/2012 06:30:03:688 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090979301Default Amount :50000.0
4 , 23/10/2012 06:30:03:691 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 06:30:03:693 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 06:30:03:753 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 06:30:03:755 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12KE110273401Oustanding Amount :78600.0
4 , 23/10/2012 06:30:03:758 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12KE110273401Approved Application Amount :90000.0
4 , 23/10/2012 06:30:03:761 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12KE110273401Claim Applied Amount :76500.0
4 , 23/10/2012 06:30:03:764 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12KE110273401Recovered Amount :0.0
4 , 23/10/2012 06:30:03:766 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12KE110273401Default Amount :50000.0
4 , 23/10/2012 06:30:03:769 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 06:30:03:771 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 06:30:03:831 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 06:30:03:834 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP101811601Oustanding Amount :232000.0
4 , 23/10/2012 06:30:03:837 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP101811601Approved Application Amount :232000.0
4 , 23/10/2012 06:30:03:839 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP101811601Claim Applied Amount :174000.0
4 , 23/10/2012 06:30:03:842 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP101811601Recovered Amount :0.0
4 , 23/10/2012 06:30:03:843 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP101811601Default Amount :78600.0
4 , 23/10/2012 06:30:03:844 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 06:30:03:845 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 06:30:03:908 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 06:30:03:911 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB101060001Oustanding Amount :84604.0
4 , 23/10/2012 06:30:03:913 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB101060001Approved Application Amount :95000.0
4 , 23/10/2012 06:30:03:916 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB101060001Claim Applied Amount :63453.0
4 , 23/10/2012 06:30:03:919 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB101060001Recovered Amount :0.0
4 , 23/10/2012 06:30:03:921 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB101060001Default Amount :232000.0
4 , 23/10/2012 06:30:03:924 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 06:30:03:927 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 06:30:03:990 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 06:30:03:992 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12KA110286801Oustanding Amount :267589.0
4 , 23/10/2012 06:30:03:995 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12KA110286801Approved Application Amount :275000.0
4 , 23/10/2012 06:30:03:997 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12KA110286801Claim Applied Amount :200692.0
4 , 23/10/2012 06:30:03:999 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12KA110286801Recovered Amount :0.0
4 , 23/10/2012 06:30:04:001 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12KA110286801Default Amount :84604.0
4 , 23/10/2012 06:30:04:003 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 06:30:04:005 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 06:30:04:063 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 06:30:04:067 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA100568801Oustanding Amount :255778.14
4 , 23/10/2012 06:30:04:069 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA100568801Approved Application Amount :269000.0
4 , 23/10/2012 06:30:04:073 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA100568801Claim Applied Amount :245650.0
4 , 23/10/2012 06:30:04:076 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA100568801Recovered Amount :0.0
4 , 23/10/2012 06:30:04:079 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA100568801Default Amount :267589.0
4 , 23/10/2012 06:30:04:082 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 06:30:04:083 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 06:30:04:146 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 06:30:04:153 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP101809001Oustanding Amount :2500000.0
4 , 23/10/2012 06:30:04:156 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP101809001Approved Application Amount :2500000.0
4 , 23/10/2012 06:30:04:159 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP101809001Claim Applied Amount :1776640.0
4 , 23/10/2012 06:30:04:161 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP101809001Recovered Amount :0.0
4 , 23/10/2012 06:30:04:164 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP101809001Default Amount :255778.14
4 , 23/10/2012 06:30:04:167 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 06:30:04:170 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 06:30:04:236 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 06:30:04:238 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB100030101Oustanding Amount :41345.0
4 , 23/10/2012 06:30:04:239 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB100030101Approved Application Amount :42000.0
4 , 23/10/2012 06:30:04:242 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB100030101Claim Applied Amount :31500.0
4 , 23/10/2012 06:30:04:244 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB100030101Recovered Amount :0.0
4 , 23/10/2012 06:30:04:245 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB100030101Default Amount :2500000.0
4 , 23/10/2012 06:30:04:248 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 06:30:04:249 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 06:30:04:311 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 06:30:04:314 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA100108601Oustanding Amount :40000.0
4 , 23/10/2012 06:30:04:317 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA100108601Approved Application Amount :40000.0
4 , 23/10/2012 06:30:04:320 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA100108601Claim Applied Amount :34000.0
4 , 23/10/2012 06:30:04:323 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA100108601Recovered Amount :0.0
4 , 23/10/2012 06:30:04:325 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA100108601Default Amount :41345.0
4 , 23/10/2012 06:30:04:327 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 06:30:04:329 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 06:30:04:393 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 06:30:04:396 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB101059901Oustanding Amount :90588.0
4 , 23/10/2012 06:30:04:399 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB101059901Approved Application Amount :95000.0
4 , 23/10/2012 06:30:04:401 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB101059901Claim Applied Amount :71250.0
4 , 23/10/2012 06:30:04:404 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB101059901Recovered Amount :0.0
4 , 23/10/2012 06:30:04:407 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12WB101059901Default Amount :40000.0
4 , 23/10/2012 06:30:04:409 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 06:30:04:412 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 06:30:04:480 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 06:30:04:482 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12GU100910101Oustanding Amount :211517.0
4 , 23/10/2012 06:30:04:483 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12GU100910101Approved Application Amount :225000.0
4 , 23/10/2012 06:30:04:484 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12GU100910101Claim Applied Amount :212645.0
4 , 23/10/2012 06:30:04:485 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12GU100910101Recovered Amount :0.0
4 , 23/10/2012 06:30:04:486 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12GU100910101Default Amount :90588.0
4 , 23/10/2012 06:30:04:487 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 06:30:04:488 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 06:30:04:548 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 06:30:04:551 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12AS100471301Oustanding Amount :1044310.04
4 , 23/10/2012 06:30:04:553 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12AS100471301Approved Application Amount :1192000.0
4 , 23/10/2012 06:30:04:556 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12AS100471301Claim Applied Amount :953600.0
4 , 23/10/2012 06:30:04:559 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12AS100471301Recovered Amount :0.0
4 , 23/10/2012 06:30:04:561 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12AS100471301Default Amount :211517.0
4 , 23/10/2012 06:30:04:563 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 06:30:04:564 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 06:30:04:626 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 06:30:04:629 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12OR100427001Oustanding Amount :23015.0
4 , 23/10/2012 06:30:04:638 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12OR100427001Approved Application Amount :23750.0
4 , 23/10/2012 06:30:04:640 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12OR100427001Claim Applied Amount :9998.0
4 , 23/10/2012 06:30:04:647 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12OR100427001Recovered Amount :0.0
4 , 23/10/2012 06:30:04:650 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12OR100427001Default Amount :1044310.04
4 , 23/10/2012 06:30:04:652 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 06:30:04:653 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 06:30:04:716 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 06:30:04:719 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12OR090165401Oustanding Amount :90000.0
4 , 23/10/2012 06:30:04:722 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12OR090165401Approved Application Amount :90000.0
4 , 23/10/2012 06:30:04:726 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12OR090165401Claim Applied Amount :76500.0
4 , 23/10/2012 06:30:04:728 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12OR090165401Recovered Amount :0.0
4 , 23/10/2012 06:30:04:731 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12OR090165401Default Amount :23015.0
4 , 23/10/2012 06:30:04:734 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 06:30:04:736 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 06:30:04:799 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 06:30:04:802 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091705801Oustanding Amount :40000.0
4 , 23/10/2012 06:30:04:809 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091705801Approved Application Amount :40000.0
4 , 23/10/2012 06:30:04:812 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091705801Claim Applied Amount :34000.0
4 , 23/10/2012 06:30:04:815 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091705801Recovered Amount :0.0
4 , 23/10/2012 06:30:04:824 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091705801Default Amount :90000.0
4 , 23/10/2012 06:30:04:827 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 06:30:04:830 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 06:30:04:888 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 06:30:04:891 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091561201Oustanding Amount :50000.0
4 , 23/10/2012 06:30:04:894 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091561201Approved Application Amount :50000.0
4 , 23/10/2012 06:30:04:896 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091561201Claim Applied Amount :42500.0
4 , 23/10/2012 06:30:04:899 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091561201Recovered Amount :0.0
4 , 23/10/2012 06:30:04:901 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091561201Default Amount :40000.0
4 , 23/10/2012 06:30:04:904 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 06:30:04:906 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 06:30:04:967 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 06:30:04:970 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP101598101Oustanding Amount :40000.0
4 , 23/10/2012 06:30:04:972 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP101598101Approved Application Amount :40000.0
4 , 23/10/2012 06:30:04:975 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP101598101Claim Applied Amount :34000.0
4 , 23/10/2012 06:30:04:978 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP101598101Recovered Amount :0.0
4 , 23/10/2012 06:30:04:981 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP101598101Default Amount :50000.0
4 , 23/10/2012 06:30:04:982 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 06:30:04:983 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 06:30:05:046 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 06:30:05:049 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091928701Oustanding Amount :60000.0
4 , 23/10/2012 06:30:05:051 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091928701Approved Application Amount :60000.0
4 , 23/10/2012 06:30:05:055 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091928701Claim Applied Amount :51000.0
4 , 23/10/2012 06:30:05:057 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091928701Recovered Amount :0.0
4 , 23/10/2012 06:30:05:060 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091928701Default Amount :40000.0
4 , 23/10/2012 06:30:05:063 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 06:30:05:066 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 06:30:05:131 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 06:30:05:135 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090736201Oustanding Amount :39249.0
4 , 23/10/2012 06:30:05:138 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090736201Approved Application Amount :50000.0
4 , 23/10/2012 06:30:05:141 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090736201Claim Applied Amount :33361.0
4 , 23/10/2012 06:30:05:148 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090736201Recovered Amount :0.0
