4 , 23/10/2012 04:45:41:096 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA090628601Claim Applied Amount :10070.0
4 , 23/10/2012 04:45:48:709 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091688601Recovered Amount :0.0
4 , 23/10/2012 04:45:48:709 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:45:48:709 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA090847101Recovered Amount :0.0
4 , 23/10/2012 04:45:48:709 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091688601Default Amount :4322.88
4 , 23/10/2012 04:45:48:709 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:45:48:709 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA090847101Default Amount :319124.0
4 , 23/10/2012 04:45:48:709 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:45:48:709 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:45:48:709 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:45:48:709 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:45:48:772 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:45:48:772 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090745701Oustanding Amount :50000.0
4 , 23/10/2012 04:45:48:772 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090745701Approved Application Amount :50000.0
4 , 23/10/2012 04:45:48:772 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090745701Claim Applied Amount :42500.0
4 , 23/10/2012 04:45:48:787 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:45:48:787 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090745701Recovered Amount :0.0
4 , 23/10/2012 04:45:48:787 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:45:48:787 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090765701Oustanding Amount :39262.0
4 , 23/10/2012 04:45:48:787 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090745701Default Amount :100000.0
4 , 23/10/2012 04:45:48:787 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12BI090259901Oustanding Amount :719687.0
4 , 23/10/2012 04:45:48:803 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090765701Approved Application Amount :50000.0
4 , 23/10/2012 04:45:48:803 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:45:48:803 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12BI090259901Approved Application Amount :807500.0
4 , 23/10/2012 04:45:48:803 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090765701Claim Applied Amount :31533.0
4 , 23/10/2012 04:45:48:803 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:45:48:803 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12BI090259901Claim Applied Amount :603670.5
4 , 23/10/2012 04:45:48:803 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090765701Recovered Amount :0.0
4 , 23/10/2012 04:45:48:803 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12BI090259901Recovered Amount :0.0
4 , 23/10/2012 04:45:48:803 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090765701Default Amount :10000.0
4 , 23/10/2012 04:45:48:803 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12BI090259901Default Amount :50000.0
4 , 23/10/2012 04:45:48:803 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:45:48:803 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:45:48:803 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:45:48:803 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:45:48:865 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:45:48:865 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090967201Oustanding Amount :44994.0
4 , 23/10/2012 04:45:48:865 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090967201Approved Application Amount :50000.0
4 , 23/10/2012 04:45:48:865 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090967201Claim Applied Amount :38245.0
4 , 23/10/2012 04:45:48:881 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090967201Recovered Amount :0.0
4 , 23/10/2012 04:45:48:881 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:45:48:881 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:45:48:881 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090967201Default Amount :50000.0
4 , 23/10/2012 04:45:48:881 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090742601Oustanding Amount :50000.0
4 , 23/10/2012 04:45:48:897 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12DE090031801Oustanding Amount :3500000.0
4 , 23/10/2012 04:45:48:897 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:45:48:897 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090742601Approved Application Amount :50000.0
4 , 23/10/2012 04:45:48:897 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12DE090031801Approved Application Amount :3500000.0
4 , 23/10/2012 04:45:48:897 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:45:48:897 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090742601Claim Applied Amount :42500.0
4 , 23/10/2012 04:45:48:897 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12DE090031801Claim Applied Amount :2625000.0
4 , 23/10/2012 04:45:48:897 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090742601Recovered Amount :0.0
4 , 23/10/2012 04:45:48:897 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12DE090031801Recovered Amount :0.0
4 , 23/10/2012 04:45:48:897 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090742601Default Amount :39262.0
4 , 23/10/2012 04:45:48:897 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12DE090031801Default Amount :719687.0
4 , 23/10/2012 04:45:48:897 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:45:48:897 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:45:48:897 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:45:48:897 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:45:48:959 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:45:48:975 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090478701Oustanding Amount :5892.0
4 , 23/10/2012 04:45:48:975 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090478701Approved Application Amount :75000.0
4 , 23/10/2012 04:45:48:975 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090478701Claim Applied Amount :5008.0
4 , 23/10/2012 04:45:48:975 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:45:48:975 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:45:48:990 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090478701Recovered Amount :0.0
4 , 23/10/2012 04:45:48:990 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090657201Oustanding Amount :25000.0
4 , 23/10/2012 04:45:48:990 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090998801Oustanding Amount :9691.0
4 , 23/10/2012 04:45:48:990 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090478701Default Amount :44994.0
4 , 23/10/2012 04:45:48:990 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090657201Approved Application Amount :25000.0
4 , 23/10/2012 04:45:48:990 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090998801Approved Application Amount :50000.0
4 , 23/10/2012 04:45:48:990 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:45:48:990 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090657201Claim Applied Amount :21250.0
4 , 23/10/2012 04:45:48:990 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090998801Claim Applied Amount :8256.0
4 , 23/10/2012 04:45:48:990 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:45:48:990 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090657201Recovered Amount :0.0
4 , 23/10/2012 04:45:48:990 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090998801Recovered Amount :0.0
4 , 23/10/2012 04:45:48:990 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090657201Default Amount :50000.0
4 , 23/10/2012 04:45:48:990 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090998801Default Amount :3500000.0
4 , 23/10/2012 04:45:48:990 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:45:49:006 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:45:49:006 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:45:49:006 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:45:49:053 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:45:49:053 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091276401Oustanding Amount :20000.0
4 , 23/10/2012 04:45:49:053 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091276401Approved Application Amount :20000.0
4 , 23/10/2012 04:45:49:068 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091276401Claim Applied Amount :17000.0
4 , 23/10/2012 04:45:49:068 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091276401Recovered Amount :0.0
4 , 23/10/2012 04:45:49:068 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:45:49:068 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091276401Default Amount :5892.0
4 , 23/10/2012 04:45:49:068 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:45:49:068 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091594101Oustanding Amount :50000.0
4 , 23/10/2012 04:45:49:084 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:45:49:084 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12BI100251501Oustanding Amount :150000.0
4 , 23/10/2012 04:45:49:084 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091594101Approved Application Amount :50000.0
4 , 23/10/2012 04:45:49:084 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:45:49:084 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12BI100251501Approved Application Amount :150000.0
4 , 23/10/2012 04:45:49:084 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091594101Claim Applied Amount :42500.0
4 , 23/10/2012 04:45:49:099 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12BI100251501Claim Applied Amount :79246.22
4 , 23/10/2012 04:45:49:099 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091594101Recovered Amount :0.0
4 , 23/10/2012 04:45:49:099 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12BI100251501Recovered Amount :0.0
4 , 23/10/2012 04:45:49:099 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091594101Default Amount :25000.0
4 , 23/10/2012 04:45:49:099 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12BI100251501Default Amount :9691.0
4 , 23/10/2012 04:45:49:099 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:45:49:099 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:45:49:099 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:45:49:099 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:45:49:146 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:45:49:146 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100497001Oustanding Amount :60839.0
4 , 23/10/2012 04:45:49:162 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100497001Approved Application Amount :100000.0
4 , 23/10/2012 04:45:49:162 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100497001Claim Applied Amount :51713.0
4 , 23/10/2012 04:45:49:162 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100497001Recovered Amount :0.0
4 , 23/10/2012 04:45:49:162 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100497001Default Amount :20000.0
4 , 23/10/2012 04:45:49:162 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:45:49:162 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:45:49:193 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:45:49:193 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090738501Oustanding Amount :50000.0
4 , 23/10/2012 04:45:49:193 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090738501Approved Application Amount :50000.0
4 , 23/10/2012 04:45:49:193 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090738501Claim Applied Amount :42500.0
4 , 23/10/2012 04:45:49:209 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090738501Recovered Amount :0.0
4 , 23/10/2012 04:45:49:209 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP090738501Default Amount :50000.0
4 , 23/10/2012 04:45:49:209 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:45:49:209 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:45:49:209 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:45:49:209 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12BI090044301Oustanding Amount :3569.0
4 , 23/10/2012 04:45:49:209 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12BI090044301Approved Application Amount :93375.0
4 , 23/10/2012 04:45:49:224 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12BI090044301Claim Applied Amount :2815.0
4 , 23/10/2012 04:45:49:224 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12BI090044301Recovered Amount :0.0
4 , 23/10/2012 04:45:49:224 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12BI090044301Default Amount :150000.0
4 , 23/10/2012 04:45:49:224 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:45:49:224 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:45:49:224 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:45:49:224 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091566001Oustanding Amount :50000.0
4 , 23/10/2012 04:45:49:224 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091566001Approved Application Amount :50000.0
4 , 23/10/2012 04:45:49:240 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091566001Claim Applied Amount :42500.0
4 , 23/10/2012 04:45:49:240 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091566001Recovered Amount :0.0
4 , 23/10/2012 04:45:49:240 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP091566001Default Amount :60839.0
4 , 23/10/2012 04:45:49:240 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:45:49:240 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:45:49:271 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:45:49:271 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100107301Oustanding Amount :60000.0
4 , 23/10/2012 04:45:49:271 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100107301Approved Application Amount :60000.0
4 , 23/10/2012 04:45:49:271 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100107301Claim Applied Amount :51000.0
4 , 23/10/2012 04:45:49:287 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100107301Recovered Amount :0.0
4 , 23/10/2012 04:45:49:287 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12UP100107301Default Amount :50000.0
4 , 23/10/2012 04:45:49:287 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:45:49:287 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:45:49:287 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:45:49:287 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA090822101Oustanding Amount :17394.0
4 , 23/10/2012 04:45:49:287 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA090822101Approved Application Amount :25000.0
4 , 23/10/2012 04:45:49:287 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA090822101Claim Applied Amount :25000.0
4 , 23/10/2012 04:45:49:287 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA090822101Recovered Amount :0.0
4 , 23/10/2012 04:45:49:287 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12RA090822101Default Amount :3569.0
4 , 23/10/2012 04:45:49:287 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
4 , 23/10/2012 04:45:49:302 , CPDAO , isRecoveryDetailsAvailable() , Entered!
4 , 23/10/2012 04:45:49:302 , CPDAO , isRecoveryDetailsAvailable() , Exited!
4 , 23/10/2012 04:45:49:302 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12BI090050701Oustanding Amount :25000.0
4 , 23/10/2012 04:45:49:302 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12BI090050701Approved Application Amount :25000.0
4 , 23/10/2012 04:45:49:302 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12BI090050701Claim Applied Amount :21250.0
4 , 23/10/2012 04:45:49:302 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12BI090050701Recovered Amount :0.0
4 , 23/10/2012 04:45:49:302 , ClaimsProcessor , getClaimProcessingDetails() , Claim Ref Number :CL12BI090050701Default Amount :50000.0
4 , 23/10/2012 04:45:49:302 , ClaimsProcessor , getClaimProcessingDetails() , pm.getCgtsiLiability() :0.75
